"avg_prop_infected","avg_num_infected"
0.3976,397.6
0.4648,464.8
0.519,519
0.5686,568.6
0.592,592
0.6098,609.8
0.6404,640.4
0.6418,641.8
0.6662,666.2
0.674,674
0.6886,688.6
0.6938,693.8
0.6926,692.6
0.7112,711.2
0.7096,709.6
0.7024,702.4
0.7098,709.8
0.716,716
0.7286,728.6
0.7292,729.2
0.7172,717.2
0.72,720
0.7154,715.4
0.7202,720.2
0.7276,727.6
0.7292,729.2
0.7322,732.2
0.726,726
0.74,740
0.7284,728.4
0.7314,731.4
0.741,741
0.7428,742.8
0.7374,737.4
0.7384,738.4
0.7316,731.6
0.7206,720.6
0.731,731
0.7312,731.2
0.7192,719.2
0.717,717
0.7154,715.4
0.73,730
0.734,734
0.727,727
0.7212,721.2
0.727,727
0.7324,732.4
0.7204,720.4
0.7268,726.8
0.7204,720.4
0.733,733
0.728,728
0.7268,726.8
0.7244,724.4
0.727,727
0.7312,731.2
0.7366,736.6
0.736,736
0.738,738
0.731,731
0.7306,730.6
0.727,727
0.736,736
0.736,736
0.7286,728.6
0.7418,741.8
0.7366,736.6
0.7302,730.2
0.747,747
0.7236,723.6
0.7242,724.2
0.7218,721.8
0.7364,736.4
0.7304,730.4
0.7264,726.4
0.7326,732.6
0.7244,724.4
0.727,727
0.7268,726.8
0.7306,730.6
0.7252,725.2
0.7258,725.8
0.7254,725.4
0.7258,725.8
0.7306,730.6
0.717,717
0.7268,726.8
0.7314,731.4
0.7346,734.6
0.7286,728.6
0.7324,732.4
0.7364,736.4
0.7326,732.6
0.7416,741.6
0.7424,742.4
0.7234,723.4
0.736,736
0.7276,727.6
0.7232,723.2
